,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.49595252829150815,0.5202243065476407,0.5550718198053695,0.5723904976578738,0.4681842898303872,0.42781768715056884,0.32936489661354784,0.13081344861573693,0.1888698148113548,0.08549172713990177,0.05416383521209667,0.03235307086128063,0.021974622835265793,0.007736308880321468,0.003146661484834408,0.0008744210856306073,0.0004190337151130421,0.0007958146463532857,0.00010474302281431834,0.00023969042727722882,2.5543950478725567e-05,1.8562798168958562e-05,1.5582581584906432e-06,0.00044072146862666925,2.3053978584770164e-06
1,0.4017110314408301,0.5534144006062579,0.2810972372089463,0.5797608319387008,0.3229084764470112,0.4211189875463611,0.2772756304524581,0.1689422756786201,0.1756031389640152,0.08118028721597663,0.032277754993771855,0.015553380320197003,0.001587435549317093,0.004798574583348982,0.0044977594753309565,0.0008015823012140849,0.00016220574060977529,0.0010757860378331342,0.00022214282559843845,0.00034158200845211807,1.4676309157085355e-05,0.00025481923468580273,5.707130129576061e-05,2.744375611439748e-07,1.1862692989763791e-07
2,0.46770856923854137,0.3488517304306389,0.42438724325939214,0.4343500181927036,0.32793075885550893,0.38080039305142377,0.30477840132193484,0.21849251287771806,0.11896633193671265,0.12828254006466602,0.01667084164295854,0.01505028792493399,0.01432758475905726,0.0033876912286878056,0.0015782543355206042,8.235611413602403e-05,0.00014984618302526115,1.515953976061485e-05,7.750557729708517e-06,1.753340321869505e-06,0.0003660677455085694,9.992793744802096e-06,1.0998894106885903e-05,1.3542311071630314e-06,1.8896979851004958e-07
3,0.0394275168496533,0.22371706575657474,0.25241444790578804,0.4340068016649427,0.4673697570973848,0.6906692782687964,0.5720974086102583,0.5650117598941314,0.280544313737452,0.26988942355271994,0.1693708642829498,0.08036331827218486,0.06581935079419482,0.015607215201223582,0.02704300691821588,0.017815451225132447,0.013021501708751538,0.00028700996959231216,6.604257464587878e-05,3.489633455147481e-05,3.354620833980141e-05,3.655681330038617e-05,6.522208929820699e-06,0.0001415744505617747,8.815815087628004e-07
4,0.19521992035688615,0.3698942783071685,0.37668895232970323,0.5748080729673295,0.7807382203243542,0.6701257006909451,0.5173079182698014,0.4728060247631606,0.37114995867317335,0.15109473836160675,0.12838996588319934,0.08700723709365464,0.013001289193663024,0.02840739806325303,0.018315845477624625,6.003200176934636e-05,0.0022986685587877563,6.678612205689005e-05,1.4806294943084618e-06,2.7714935697552757e-05,4.313296649988053e-07,3.947302405446052e-06,6.112936553134325e-05,1.3077795186766697e-08,2.3394572166206282e-08
5,0.02432225578765216,0.09096504399068654,0.14287394445155838,0.17403547032099395,0.23003882821362215,0.39363455352574245,0.35569290279708177,0.46164396585521805,0.37725501455349475,0.34399761765870324,0.297084881096987,0.27839129976745886,0.14722793223945688,0.1801784352856799,0.12267754631898568,0.0645288785212569,0.03726516657222928,0.03423657956986708,0.020848896806276225,0.011557354065057838,0.005845537260816246,0.003559652226313808,0.0002741217903166952,0.0001564514260296801,0.0005068228808654345
6,0.2211556846380786,0.3168688969742806,0.3345523931212627,0.46859522177889756,0.6415686415830858,0.7183410302919853,0.6855142617550734,0.6028343393313588,0.4996699594718693,0.4104996517222098,0.29928588322815186,0.25378089701722806,0.08653586543287722,0.03318459023378848,0.037876970325359215,0.00385157299359001,0.0013563710474490008,0.00859546206045439,0.0006414574945520175,0.00013593194908365937,2.798287593371069e-06,3.5714965049983897e-06,1.3087689558785436e-06,8.808141272572399e-07,1.2358180874897993e-07
7,0.09781187130150618,0.22845263253007114,0.35692315741642944,0.5347111496361397,0.6532395815906193,0.3920541114504933,0.47297613020529844,0.5261370205468384,0.24382493441967465,0.23946825987656709,0.14510801649455846,0.10045461139893945,0.034313080876397714,0.0053080653954677036,0.0016294922684468663,0.0002236670993224573,0.0007180738857375234,0.000517878428761793,1.1336675444675187e-05,1.00747499130211e-05,8.693887768822905e-06,5.872172282742554e-06,6.312817209144224e-07,4.354778799443882e-08,3.492992981171704e-08
8,0.03370995704685096,0.09927768483352198,0.08149359313332141,0.17584306926588936,0.11326038648779435,0.2407823484870959,0.3989549310055608,0.1974535951058093,0.2410060439170895,0.12580948677434936,0.23005396991925203,0.12118253494829379,0.20268288658349265,0.05010705393624967,0.11290494882618182,0.013567103989444343,0.011448814518877465,0.005698154812160609,0.00199896216712354,0.0006221395235602326,2.906084003950346e-05,9.001023567399604e-06,8.521492251627994e-07,6.879067826800143e-07,4.5169491613677786e-08
9,0.012088753694932378,0.04199276918179464,0.03896374628776872,0.10621298368828078,0.14429801928335842,0.3271070613060045,0.3267187887820738,0.5290200449800363,0.5584550542039477,0.3839589601072329,0.574108511083235,0.40794424711564387,0.39740095203858894,0.2876173973625703,0.11212293482870968,0.009670334575131605,0.011163141846020562,0.004522337696368247,0.0014380723309871286,0.002789157395666239,0.000553170592639469,0.00015449251248849353,0.00014794011437182185,1.6048222547122504e-05,4.5004244888468864e-06
