,Hyper-k_alpha_inverted,Hyper-k_alpha_std_inverted,Hyper-k_E_mean_inverted,Hyper-k_E_mean_std_inverted,Super-k_alpha_normal,Super-k_alpha_std_normal,Super-k_E_mean_normal,Super-k_E_mean_std_normal,Super-k_alpha_inverted,Super-k_alpha_std_inverted,Super-k_E_mean_inverted,Super-k_E_mean_std_inverted,DUNE_alpha_normal,DUNE_alpha_std_normal,DUNE_E_mean_normal,DUNE_E_mean_std_normal,DUNE_alpha_inverted,DUNE_alpha_std_inverted,DUNE_E_mean_inverted,DUNE_E_mean_std_inverted,JUNO_alpha_normal,JUNO_alpha_std_normal,JUNO_E_mean_normal,JUNO_E_mean_std_normal,JUNO_alpha_inverted,JUNO_alpha_std_inverted,JUNO_E_mean_inverted,JUNO_E_mean_std_inverted,Hyper-k_alpha_normal,Hyper-k_alpha_std_normal,Hyper-k_E_mean_normal,Hyper-k_E_mean_std_normal
271,1.092179613376174,0.185615611692836,9.926052033595766,0.46945895836610424,1.0626160189200324,0.20265088855084978,9.939133779345234,0.5238524615065543,1.025580334495109,0.18185612520683347,9.950769386383403,0.4830709253870075,1.4708564576476097,0.1357267220748666,11.81136538275036,0.3601521666405777,1.294131888376939,0.12340117835811967,10.822433432482331,0.3349821763890905,1.4007258579508297,0.08698297691611512,10.642948393594876,0.19027786815976708,1.7809607312542357,0.051149163770603,11.44318234108535,0.09688807548067095,0.9574654090250678,0.19839943895906192,9.42940809687546,0.5254910034512291
272,1.0842591356730176,0.18538711552666962,9.899424560613344,0.47022932006143187,1.0554150350836458,0.17653160220347533,9.801343055694712,0.452472338338963,1.070028274288494,0.17665778886212943,10.13770707602075,0.4631708420695615,1.3248509217848026,0.12389128076029923,11.074899581874671,0.337234779266289,1.7190839848902055,0.072953517086434,11.925199055670198,0.17082867936747553,1.5558457771033827,0.06777850784205991,10.929496514074378,0.1389161102401971,1.6970634789207428,0.07157039998239732,11.35915247245522,0.14081047404498076,0.9481346933782355,0.20464205989753842,9.397795272576275,0.543983964746955
273,1.0899482442246702,0.1880679644411038,9.90319157584166,0.47533022259268026,1.0284072663646302,0.20074521583158186,9.723814144975192,0.5204107733115043,1.0662937273021942,0.17872882317748232,10.067993265971573,0.46665723296684725,1.5294358888395518,0.10282260490712654,11.752267302394108,0.26289575332818804,1.2807312472281116,0.1627924073018619,10.956248226811015,0.4504709849781809,1.4773402412263037,0.06302391540496452,10.84931612335011,0.1342199660056646,1.7066230764682941,0.05059015750704533,11.383011284995684,0.09922123780630537,0.9341675110904756,0.19803514075364792,9.371585045280792,0.5304241105718808
274,1.1034735266771234,0.1926506378274968,9.915892860186617,0.48299366598869303,1.187398296454037,0.20977876730284725,10.196818131814176,0.5106265638594498,1.21775530086857,0.1910849432221474,10.479960553315065,0.46836513596393237,1.4112963155231888,0.08759039776730705,11.300285051851578,0.23093155191476908,1.78158944662336,0.09152274876068338,12.365817002271726,0.21446543490127717,1.8071906367736634,0.08765631087902624,11.375706587612918,0.1627949540506593,1.737671761008242,0.056327129015502374,11.33113292644103,0.10813970451095481,1.088179489718335,0.1953993032616282,9.734282061571685,0.4863157187228868
275,1.071200751929582,0.1818456836939648,9.865927595898409,0.463921880810806,0.9266999471683953,0.19170017059175762,9.559331098993956,0.5261666434609316,1.2876486310952366,0.18251422269571524,10.626113921640158,0.43341206760583467,1.539689985887434,0.11192892988763196,11.745691404321931,0.2844269381296254,1.666815179488625,0.17394614918163487,12.031956369419506,0.4219528683109779,1.5209480323660123,0.0848993760395727,10.77806040981653,0.17511420722547505,1.7574471065425925,0.0650316835387725,11.49467328925379,0.12529627441589594,0.9640100590325743,0.20177022791261734,9.445065796864602,0.5327245603423577
276,1.0618219127427995,0.18276023899183574,9.846320407681544,0.4684120234675472,1.0289306976525647,0.17105189008709354,9.758268201026723,0.44478447411569594,1.2198002400966146,0.1778052378294492,10.42164416716621,0.4328240724098058,1.0637537416071596,0.08343233129225144,10.393288318582945,0.25197881201185574,1.323510233520492,0.10068654892068818,10.875428447458587,0.2697971054165711,1.5773280876769833,0.07693837334579906,11.01237416894502,0.15693422373123017,1.8222774692996002,0.08251084992329993,11.637970803425354,0.15549889544387396,0.9913640938155169,0.20872063692995746,9.523303356153987,0.5445701854845137
277,1.056835664304203,0.18392164212397777,9.816356393318742,0.4716425330080966,1.0347785107708212,0.19660936373450447,9.786256259261362,0.5105420430878842,1.1714075608951058,0.158748463461624,10.279751056105985,0.3936914283402453,1.2493300249486319,0.10897753235870682,10.866157827975233,0.3050207466500079,1.6311388690589388,0.16611341277909122,11.985924920887376,0.4092105631274314,1.779399122463349,0.06837558759571224,11.29871692654192,0.128006648087941,1.7864950495682068,0.0498329282343149,11.473300197756318,0.09436301770339812,1.0193702230033468,0.2085348523398109,9.614016589820153,0.5381741834011438
278,1.099976636231199,0.1769031280537573,9.962684704804548,0.4466200564742314,1.2390115606117498,0.2131846169607626,10.286014606373497,0.5058504484039609,1.1314801721968684,0.16761738450434788,10.2283033090086,0.4249476833173825,1.2534165792364849,0.11528712107417291,11.004697091974991,0.32561917841699406,1.5675986589692374,0.1287554930575283,11.799454693665668,0.32357670200524186,1.5305535333093199,0.09335373787189609,10.874821299446694,0.19318081339371687,1.787780618173271,0.07610108530680708,11.51265535038042,0.14449505970875934,0.9867897805920997,0.202101388047615,9.467569419452719,0.5260828272553331
279,1.096230348840131,0.1820989658925851,9.900630981537384,0.45813709701098704,1.3393190341758858,0.20203521065525254,10.678217787804273,0.466525229334447,1.1784312603193683,0.16782755088817755,10.339541208223244,0.416632643912287,1.6667320085696746,0.11711595185714783,12.091692198020839,0.2853848653297944,1.2863286909934766,0.1701693170328092,10.903672747664112,0.467259386657883,1.7168063904864599,0.07946303849000824,11.12933305132596,0.15157133686531332,1.6814329895335198,0.06913726396877963,11.321191956638186,0.13673937538348271,0.9332842929623937,0.20136823186881594,9.373367910345063,0.5397992623250573
280,1.1343994335273118,0.19312980873609156,10.005572314584237,0.4782334394856637,1.1673389112861257,0.17814136846450013,10.130786295708262,0.4366837058921372,1.1898128021741408,0.18356065166428584,10.371620840942331,0.45362956467845056,1.3417992586378666,0.15352271314097699,11.255555480391536,0.419880059185283,1.5289527225320616,0.0950885789587439,11.803618584598324,0.24415035093993193,1.6181321073203667,0.06712467635808185,11.10734150490328,0.1349372106054882,1.6366667411381417,0.06865562856921174,11.089465524238404,0.13637438289461917,1.0602182207939939,0.20914423178015912,9.693594204819865,0.5286042680324006
