,Alpha,Mean energy,Error
0,2.2263561754169463,14.523699385518304,0.0009787213816164037
1,3.0425673397717814,15.623189267693595,0.0009906368438664347
2,3.415767956524034,16.45470841638682,0.0009983220843906675
3,2.6268134374100773,15.695306502020522,0.0009845728810794292
4,2.0520735341544043,13.47754192106693,0.0009964332015730602
5,2.4659797207407546,14.663614006438015,0.0009832457612133465
6,1.6844048306118509,14.155167423311743,0.0009898160637891599
7,3.0706796947665977,15.573306250827232,0.0009925449282353303
8,3.3544547169955963,16.88035562917924,0.001002316288427714
9,2.2584647605302184,14.88448901128579,0.0009792632768718089
10,2.47598080323677,14.195739418790694,0.000998121022667899
11,2.4996283306451064,15.38601317923392,0.0009817143651142852
12,3.140238508363758,16.63884027744441,0.000997668802191777
13,3.1171182191641744,15.375886115005903,0.0009994347468729042
14,2.3039247573692405,14.890350209552071,0.000978946417742462
15,2.385105081335152,15.805607805721083,0.0009951524446704862
16,2.4002068970506447,15.567334454188385,0.0009873686205071517
17,2.1405923841969754,13.955596760010954,0.0009851521424269743
18,2.8231641483332703,15.895367066022052,0.0009861585918991265
19,2.7128565388786687,15.396286170936259,0.0009827365504266187
20,2.3002345485674347,15.262070448155134,0.0009838175881987385
21,1.7178128811700486,14.281717941830381,0.0009907550043867185
22,2.535027247677871,14.99768307994574,0.0009810531982301228
23,2.956099130274467,16.49575669344147,0.0009963883206521472
24,3.092386005466645,16.38945022152144,0.0009930925943132543
25,2.484019252181515,14.706334550718067,0.0009831668711738843
26,3.488399435568645,16.431322258634726,0.0010004701027070237
27,3.151302273900274,16.53246580301461,0.0009955213790696455
28,3.14806706919893,15.89376625142117,0.0009917836798370148
29,2.64899588639322,15.01414968111042,0.0009842453857983205
30,2.4351770981411938,14.990582284222853,0.0009794944025017641
31,2.5316421654506023,15.24561191090194,0.0009805435827049413
32,2.6055555681521243,14.782341512911099,0.0009868296049408989
33,2.656849356649176,16.17911174805536,0.000995270972945895
34,3.1953649356154035,16.20497570455642,0.000992489874594212
35,2.8156754457803923,15.138694888804308,0.0009889863616711783
36,2.4957004498972584,15.533984150308848,0.0009839635355117578
37,2.4727906820757206,14.111436347446789,0.0010016910629078299
38,1.9768226157357713,13.48016026949795,0.0009909289582776721
39,3.385630741041296,16.30898218386973,0.0009974759801501783
40,2.73830569468534,15.662662071738708,0.0009837557766081166
41,3.0618022341410294,15.339691576352887,0.000997162530303466
42,3.1084801575882923,15.694109368383614,0.0009923497243592805
43,2.821080156017978,15.169603800955295,0.0009886142341231003
44,2.40398237195085,15.935659506363773,0.0009987557656982626
45,3.4095168937385045,16.18525697359303,0.000998978714776775
