,Alpha,Mean energy,Error
0,3.4554220074010242,14.963258585335327,0.00026524850891250507
1,3.2368491510180775,15.784791064556426,0.0002423583944192677
2,3.422164660458287,15.25933736173412,0.00023566780994589207
3,2.769927201729824,15.26672308007463,0.000218348433881314
4,2.502289762350951,14.056295247851,0.0001324414329038999
5,2.860271963296484,14.270214423342159,0.00019530024098224949
6,3.406673502050471,15.0304643723202,0.00024768039075853557
7,2.9644345894674076,15.139134618183071,0.00018871843057240742
8,2.1609770389934093,14.658710172414132,0.00026521670107318424
9,3.590902360865204,15.432636382056424,0.0002564580237807196
10,2.729440664039168,14.573090086640796,0.00015276589053261292
11,2.857707440712906,15.682209765716587,0.00026890299955508975
12,3.609244819161622,16.081088293279883,0.00026759512771002
13,3.5738916453566594,15.842961420425882,0.0002530566400650662
14,2.6311624088008787,15.225930538911562,0.00023688830775970705
15,2.8477048709111177,15.25786482667691,0.00020718161541831992
16,3.0578687364175847,14.965105359524824,0.00018872353066892803
17,3.362915287656604,15.440150043707618,0.00022465263518400516
18,3.230763133652309,15.145512709792346,0.00020941399106520162
19,3.640687815241735,15.785355691462964,0.0002574849135740893
20,2.8963203447388497,14.840013766776986,0.00017123171511614885
21,2.1790683060597487,14.514279473605267,0.00023148464473209357
22,3.6629120580240246,15.504964644690485,0.00026526451935159664
23,3.4428322096078796,15.123690127751454,0.0002476568009860306
24,3.305871836078505,15.119272526835804,0.0002220129870483277
25,2.2492767615900298,14.18262930969492,0.00015242607424884806
26,2.5933988415203753,13.56069466759096,0.00022658779034545934
27,3.572723392561926,15.314420295410635,0.0002597154752042465
28,3.202450490143194,15.83913722397848,0.0002503002335585467
29,2.6192808550831197,15.0558354559024,0.0002113493886637194
30,2.8933876500222673,15.568502908939783,0.00024537900668593197
31,3.000642813603569,14.13157021920601,0.00025808269287895275
32,3.3034031104807355,15.778279325866336,0.0002400730233010169
33,2.969263882367314,15.800740588657801,0.00026975109929800345
34,2.893833028785236,15.219680366923262,0.00019855491503517774
35,3.002933025140634,15.756486572261261,0.0002584236306923343
36,2.6533982168549946,13.866576058585114,0.00019191692696535683
37,3.129987127395706,15.41615233928868,0.00021020410767529877
38,2.931800031446007,15.352750145896474,0.0002112533842985484
39,3.3077314673107883,14.898531475603676,0.00023778340107608628
40,3.1071148119623984,14.941253135183606,0.0001960295731906227
41,3.346962302197221,15.060728708492459,0.00023296116434236075
42,2.9634010182331583,14.373108674773547,0.00021036440373134433
43,3.629069283531844,15.441403997592966,0.0002625726590831339
44,3.542540149700937,15.52733434304763,0.0002461487171940793
45,2.248041832643746,13.808967293228143,0.0001134347170906114
46,3.5877042248879216,15.885834560912205,0.0002557110307713508
47,2.685512389178112,15.202991760835664,0.00022249733312424818
48,2.5991464853003334,13.943942290365287,0.00016437208292460883
49,2.8207732362407825,15.431698540731995,0.00023547138906934316
50,2.7293063837630616,14.765924679118735,0.0001623573369841819
51,3.6773595427021233,15.613476484739179,0.0002635261354983544
52,2.9125321321600284,15.556593737746724,0.0002409355376701327
53,2.9351702201506384,15.754344130204938,0.0002676856046014394
54,3.6076871401493404,15.383274821550778,0.00026195789281978864
55,3.0076740376691733,15.412774467807811,0.00021294219637685717
56,2.788172551315913,15.35652425204543,0.00022907356254763323
57,2.8796599919890444,14.862770321621088,0.00017081295729892674
58,3.2551610884548454,15.430913562536192,0.000215446918269677
59,3.5478714387585923,15.323004757008993,0.0002545736248239541
60,3.322778287767728,14.950051430229582,0.00023648827052287472
61,2.625292248215502,14.50832048078684,0.00014580427545140488
62,3.763914148659523,15.933065469541983,0.00027201297215852027
63,2.8242742575355626,15.151022563846665,0.00019602324472017425
64,3.149286087326099,15.883510910801075,0.0002601110873929426
65,2.8214415002327273,14.733446720544832,0.00016307670469032037
66,3.6987714864903034,15.468857037342078,0.0002734194373087813
67,2.5826816954161713,14.149150239318365,0.00014136206009611072
68,2.927343161558033,15.712290182248891,0.0002623403830363908
69,2.3824406170337307,14.369874817714553,0.00015219415534975807
70,3.4904195428935925,15.557781426789568,0.00023940316401481005
71,2.6352738134885705,14.534877939275404,0.00014736696377232482
72,3.473166934819748,15.180883911022283,0.0002495383366475418
73,2.871042755025012,15.125504256677237,0.00018980391270569937
74,2.3436736021644706,14.096332677867892,0.00012641964971375863
75,3.447490709489642,15.976562132965368,0.0002569401902694167
76,3.5298068334436077,15.33891560748828,0.00025046829832197124
77,2.482563130357235,14.425601523583964,0.00014523208678319385
78,3.4729000891866595,15.077003694585809,0.0002578847311599797
79,2.326073640895639,13.633688491761852,0.00012911830053293942
80,1.8778908713909173,13.837953967810162,0.00021536468995375535
81,3.5528544273216247,15.376879439177182,0.0002525889523710732
82,3.5114018061017296,15.212465822076224,0.00025483781152922755
83,3.12885325168311,15.25172936864848,0.0002004256889031307
84,2.555513704957789,14.676964412382883,0.00016637720503326163
85,2.474222658970848,15.189416213810315,0.0002681504785277236
86,3.519007223786663,15.213090843357076,0.00025630238565832036
87,3.168564950314715,15.636965253840051,0.00022944153936596017
88,2.678417787630004,13.857411754195914,0.00020146220192235423
89,2.5700700872892,14.785476690225188,0.00017899453739755633
90,3.0872346234959283,14.200162446206965,0.00027323725048516626
91,2.3324297986386617,13.506684021873076,0.0001469835318941281
92,3.178578815559051,15.998000677301215,0.00027285622265650145
93,2.789909854948031,15.171634558816162,0.00020222478413239571
94,3.1792884410620568,15.422862386823851,0.00021155023366717943
95,2.242516566234254,13.66174706935721,0.00011258748163899647
96,2.1697967139924215,14.132704187723935,0.00016523475564682424
97,2.24238729668187,13.136587449911097,0.0001812209032217226
98,2.860893251182418,15.125843670147884,0.0001904069091902362
99,3.150474726964822,14.602192825126302,0.00023149990313028939
100,2.974032170532567,15.157005751580233,0.00019006110081248403
101,3.161272218763398,14.463238196084218,0.00025297353780482783
102,3.532967246715668,15.705294404957483,0.0002456244638113811
103,3.507176355610914,15.153847078281784,0.0002585211899905789
104,3.0863987665187684,14.227831591628442,0.00026821420935616903
105,2.183609514514819,13.791349385385013,0.00011649846612451837
106,3.3924206508300006,15.413134344419946,0.00022782438963651653
107,3.5105999224648805,15.117060535058242,0.00026242367228425134
108,2.6354793801082144,15.329408117080204,0.0002535765585799569
109,2.3203181528870833,13.239605074163352,0.0001898505780290038
110,3.1245479373819616,15.832434327103439,0.0002555884922825907
111,3.312385621613624,15.118010791351852,0.00022320173427947375
112,2.9486101559209446,14.763209673199672,0.00017695490266937984
113,2.6916275345285414,13.721791087688885,0.00023018056275199672
114,3.205775843191118,14.626480977516735,0.00024284573723022315
115,3.2115884751160615,15.30083673551742,0.0002079368318883958
116,3.0619211756414035,14.66472178774032,0.00020357167697046487
117,3.438098423776592,15.870674444747968,0.000248334778585632
118,3.048414870933293,14.73374237079835,0.00019547791218822637
119,2.795067426881372,15.212369699703835,0.00020712414146719827
120,3.5958127501379478,15.590224022432434,0.00025241454458408325
121,2.8722614212781528,14.096193272695032,0.0002238322628195175
122,2.6467732387581244,13.78047489132975,0.00020417525356866917
123,3.014527302407341,14.873466547451615,0.00018409212583121156
124,3.384454953420224,15.647940117343932,0.00023269188618984445
125,2.4092624744970235,15.105256325560253,0.00027071091194062215
126,3.292041603733054,14.917944977563018,0.00023256796977929792
127,2.931530823317737,15.056380367950256,0.00018267907204895867
128,2.536164037628958,14.800034105338977,0.00018695493149476405
129,1.6886245059910807,12.017451434003267,0.00019897928938079204
130,3.0715257718926225,15.864513271808512,0.0002656824944468017
131,3.6210432870770815,15.71350929090294,0.0002548064830442852
132,3.6160337374348623,15.646738251658267,0.00025439573725330184
133,2.7132370166886353,14.37518961240216,0.00015291892586509552
134,2.241422228540018,13.917409167800946,0.0001207894023609989
135,3.090920626695525,15.909148006961365,0.0002698346659108372
136,2.592359836900579,14.66556600374987,0.00016072271610580388
137,3.180149005320341,15.592512740608719,0.0002248022539183604
138,2.0362119620008095,14.365860106207888,0.00025424887837607863
139,2.744333109007433,14.027288709994206,0.00019527687455043205
140,3.0874795135143325,15.188223822419998,0.00019539836658955765
141,2.8814352172125304,14.138715643035463,0.00021992684559874584
142,2.7587376184353984,14.76839752379184,0.00016229513716585107
143,2.4637094887815985,14.917236497765002,0.00022214436300756186
144,2.618838476478877,14.293969110229611,0.00014152003536888557
145,3.3393496690579885,15.073439491155762,0.0002306361731889885
146,3.0510436174477804,14.35579711993651,0.00023730894849866385
147,2.0065375011240056,14.02820443879427,0.00020078052350365583
148,2.688765142174736,14.796414747803205,0.00016689428558435153
149,2.419110925447834,14.690652627762312,0.00019407279094787566
150,2.992621909637326,15.290827940172939,0.00020109681276656542
151,3.1425740646989886,15.560260392907779,0.00022259850809843267
152,3.2967767219633974,15.738458649934676,0.00023659619658925531
153,2.7684027658851864,15.463388493313074,0.00024929718452344556
154,2.904008918710773,14.989986298785638,0.0001780054434967368
155,2.917176215776962,14.180892297447642,0.00022421349744123446
156,3.5151340760968828,15.622749004956763,0.00024254874438169513
157,3.0050211754412084,15.45721457838069,0.00021816443237706036
158,3.5620786530711337,15.779862373837464,0.00025004642047349264
159,3.118795934165958,15.86513346612825,0.0002605743659683963
160,3.5651277140972484,15.316363020943296,0.0002581644212451161
161,2.3882519177305426,14.371399843082443,0.00015139327241624407
162,3.106460419669235,15.644717120927066,0.00023337570338879778
163,3.371283106698013,15.150000904002813,0.00023209193887241674
164,2.290756643364633,14.410805819308099,0.00017891839085493145
165,3.381889123099235,16.057591720875074,0.0002662322784254464
166,1.6468761124154387,13.129551245466336,0.00018518876079596475
167,2.5977287879647184,14.621661336333784,0.0001555694640935587
168,2.3814272620564356,14.422259497568907,0.00015980620239377605
169,2.929575755823004,15.72426870720297,0.0002638590223824608
170,2.60640934363433,15.384227086077157,0.00026976224540379033
171,2.909357745138944,15.753442518323677,0.0002716381799330308
172,2.8858843909232728,14.92503958165391,0.00017386210831727095
173,2.7159738878911104,14.103485703997153,0.00017662632888518665
174,3.6340992841747264,15.372518163351303,0.000267503267276571
175,2.3554018181907757,14.123443653872124,0.00012775827724496896
176,3.421466563303379,15.341633557908494,0.00023272722539248192
177,2.7253101790826806,14.840604367108412,0.0001690766245371282
178,3.628100017374798,16.03779661675699,0.0002655697733277464
179,2.182279431714482,14.377248481606742,0.0002048200269839026
180,2.270702097534708,14.319729543572143,0.00016892023202945444
181,3.185258685206742,15.670679590860965,0.0002323171633339629
182,2.7062128561347816,14.401467861500823,0.00015092233963408903
183,2.5781990539687505,14.230055692268959,0.00013762587740686423
184,2.787514643977155,15.1968584703782,0.00020593264182436132
185,3.5140642865971468,15.189439499811632,0.0002570928228891705
186,3.4486868821123866,15.812253998538718,0.00024468128015064266
187,3.002510747495313,15.405249650598947,0.0002124075661014111
188,2.341240106136066,14.55467821831878,0.00019027081340161384
189,3.7122817431353243,16.073326189507757,0.00027191916015809086
190,3.764402094216473,15.803053305093956,0.0002719398556178992
191,2.9503736896553163,15.350392919934936,0.00020954813909213486
192,2.944211976716439,14.265765744788927,0.00021954443287920577
193,2.840423222855717,15.46515581433805,0.00023756444070276405
194,2.6361405693517703,15.349693852724382,0.00025692742794241507
195,3.180336313013928,14.586796284137915,0.00024120792954592985
196,2.7165788458413087,14.751646784204379,0.00016151690316187756
197,3.127150284408723,14.767288156764348,0.00020935623287241165
198,3.283211617595486,15.824107183473162,0.0002448792874908879
199,3.34465281780212,14.842153270707913,0.00025217005465463094
200,2.823346201092637,15.479974078440636,0.00024251016352561848
201,2.8936558518911424,15.21636469455038,0.00019819627388179144
202,3.2369588842711488,14.50088566556765,0.000268739711204637
203,2.880565800094585,15.446927505285089,0.000229235716087659
204,3.125335813568004,15.570533719451875,0.00022419631139922584
205,2.4420799924722583,14.787530646922336,0.0002049971431074531
206,3.4334740584100114,15.432313731854231,0.00023284202032775207
207,3.412709380150021,14.991579565614478,0.0002525619149289878
208,3.3084548126124247,14.742342307945968,0.00025486951873376353
209,2.981274132705322,14.538168630640396,0.00019653940580329935
210,3.568355888708176,16.149737064764714,0.0002721781518763603
211,2.6209757935662807,14.579624357848383,0.00015057783742227502
212,2.6686961354161935,14.228708627700897,0.0001528479749496815
213,2.8433426727657167,15.510656826635104,0.00024408983276375833
214,2.830971693248995,14.53122249969726,0.00016605059105635986
215,2.8976485549457345,14.766959487930087,0.0001704584625545117
216,3.566320289157701,15.432584283018352,0.00025238010623330424
217,3.758740054304906,15.873539506156462,0.0002709871013764135
218,3.1118359840247884,15.855101934601537,0.0002599040095663594
219,3.2191450101351773,15.432315911383073,0.0002135771247419983
220,3.032513877705121,15.354080352089627,0.0002059042869665585
221,2.057773981443492,13.96970192455875,0.00017194639194180147
222,3.115802875905696,14.524100827940893,0.00023211076895912345
223,2.527067749842303,15.279300256281319,0.00027056979935031165
224,2.5899152550707836,14.623088089721866,0.00015632306619720328
225,2.9955320846362445,15.185029890986403,0.00019220585246916224
226,2.6323490300544106,15.157632423586577,0.00022528599593581075
227,3.22594435102303,15.701661366202641,0.0002342085467869674
228,3.2570541930375323,15.37516556365808,0.00021364021338276653
229,2.380025882260986,14.672373264318962,0.0002005785402936027
230,2.772732053810293,14.436158141219563,0.00016032185721411778
231,2.975997773848868,15.003553458053918,0.00018162394684414473
232,3.1181263915980755,15.67027563698082,0.00023563262845540726
233,2.742822631068052,14.06962672163383,0.00018871750735667228
234,3.2803055383821356,15.492862520487606,0.00021963466167468576
235,2.9309822737304074,14.567897532784837,0.00018293373232989825
236,2.7043356182494094,15.441735813111523,0.00025810637070525385
237,2.4491024990658463,15.043068057377951,0.000248319047670734
238,3.0618567450155436,15.467154390785497,0.00021606532626529545
239,2.878463859802118,14.076432102493813,0.00022898538830145432
240,3.3380243402244854,15.563878368797099,0.00022615465028797104
241,2.213536165244038,13.48432769282888,0.00011892714451429941
242,2.5764868777168792,14.265596865298878,0.0001369589458281234
243,2.995630036548569,15.56380524958079,0.0002322683547964434
244,3.5787202764021036,15.528978051360179,0.000251212112582789
245,3.362242924529713,15.667086938975652,0.0002326504594795816
246,2.9509531986871345,15.353486696278681,0.00020986665590304356
247,3.290063033726718,15.982626475086523,0.0002620875542529528
248,2.8124442017004045,15.633321667044031,0.00026903112207183336
